Lat,Long,B,Block,Lot,TaxClass,2010,2011,2012,2013,2014,2015,2016,Change,Percent_Change
40.6193314121,-73.9825190403,3.0,5514.0,1002.0,1A,735700.0,735700.0,721525.0,865830.0,955654.0,1009122.0,0,-735700.0,-100.0
40.6227193575,-73.9897551262,3.0,5518.0,63.0,1B,31700.0,31700.0,36000.0,6000.0,6000.0,7000.0,8400,-23300.0,-73.5015772871
40.6191074855,-73.9935162535,3.0,5560.0,71.0,1B,1420000.0,502480.0,502000.0,471000.0,470817.0,446000.0,485000,-935000.0,-65.8450704225
40.6396931895,-73.9904443331,3.0,5598.0,58.0,1B,728000.0,253345.0,253000.0,241000.0,243637.0,231000.0,252000,-476000.0,-65.3846153846
40.636638207,-73.9900304224,3.0,5617.0,65.0,1B,653000.0,233910.0,234000.0,222000.0,224506.0,213000.0,232000,-421000.0,-64.471669219
40.6353918666,-73.9878760383,3.0,5618.0,48.0,1B,999000.0,461955.0,462000.0,439000.0,443871.0,421000.0,459000,-540000.0,-54.0540540541
40.6350024494,-73.991742063,3.0,5635.0,50.0,1B,1980000.0,460000.0,460000.0,437000.0,441870.0,420000.0,457000,-1523000.0,-76.9191919192
40.631988638,-73.9912776777,3.0,5657.0,11.0,1B,1920000.0,920000.0,920000.0,874000.0,883740.0,839000.0,914000,-1006000.0,-52.3958333333
40.631456187,-73.9917929403,3.0,5664.0,52.0,1B,2150500.0,547170.0,547000.0,520000.0,525766.0,499000.0,543000,-1607500.0,-74.750058126
40.6325708551,-74.001426712,3.0,5696.0,48.0,1B,656000.0,184276.0,184000.0,173000.0,171827.0,156000.0,170000,-486000.0,-74.0853658537
40.627202032,-74.0023848671,3.0,5746.0,62.0,1B,524000.0,184000.0,184000.0,173000.0,171791.0,156000.0,170000,-354000.0,-67.5572519084
40.6279704297,-74.0062180181,3.0,5752.0,55.0,1B,423000.0,176000.0,176000.0,165000.0,164932.0,156000.0,170000,-253000.0,-59.8108747045
40.6279704297,-74.0062180181,3.0,5752.0,71.0,1B,524000.0,176000.0,176000.0,165000.0,164932.0,156000.0,170000,-354000.0,-67.5572519084
40.6274132113,-74.0066826925,3.0,5759.0,56.0,1B,468000.0,176000.0,176000.0,165000.0,164932.0,156000.0,170000,-298000.0,-63.6752136752
40.6247509342,-74.0023955867,3.0,5761.0,73.0,1B,447000.0,176000.0,176000.0,165000.0,164932.0,156000.0,170000,-277000.0,-61.9686800895
40.6234718866,-74.000147695,3.0,5762.0,146.0,1B,5730.0,1000.0,1000.0,1000.0,1000.0,1000.0,1200,-4530.0,-79.057591623
40.6267351983,-74.0074931856,3.0,5766.0,15.0,1B,777000.0,334400.0,334000.0,281000.0,278452.0,250000.0,272000,-505000.0,-64.9935649936
40.6267351983,-74.0074931856,3.0,5766.0,59.0,1B,516000.0,228800.0,229000.0,215000.0,214842.0,203000.0,221000,-295000.0,-57.1705426357
40.6240921657,-74.0031700684,3.0,5768.0,32.0,1B,585000.0,220000.0,220000.0,206000.0,205950.0,195000.0,212000,-373000.0,-63.7606837607
40.6240921657,-74.0031700684,3.0,5768.0,68.0,1B,591000.0,226424.0,226000.0,212000.0,211951.0,201000.0,219000,-372000.0,-62.9441624365
40.6227500038,-74.0008213194,3.0,5769.0,36.0,1B,1320000.0,422400.0,422000.0,396000.0,395837.0,375000.0,408000,-912000.0,-69.0909090909
40.6304119299,-74.0187592149,3.0,5899.0,64.0,1B,181000.0,90728.0,91000.0,85000.0,84973.0,80000.0,87000,-94000.0,-51.9337016575
40.6280626755,-74.0169212465,3.0,5912.0,24.0,1B,572000.0,176000.0,176000.0,165000.0,164932.0,156000.0,170000,-402000.0,-70.2797202797
40.6280626755,-74.0169212465,3.0,5912.0,60.0,1B,572000.0,176000.0,176000.0,165000.0,164932.0,156000.0,170000,-402000.0,-70.2797202797
40.6280626755,-74.0169212465,3.0,5912.0,100.0,1B,293000.0,130064.0,130000.0,122000.0,121941.0,115000.0,125000,-168000.0,-57.337883959
40.6171231353,-74.0033282243,3.0,6224.0,38.0,1B,1050000.0,352000.0,352000.0,330000.0,329864.0,312000.0,340000,-710000.0,-67.619047619
40.6178833294,-74.0060946099,3.0,6234.0,45.0,1B,151000.0,9700.0,11000.0,12000.0,14400.0,17000.0,20400,-130600.0,-86.4900662252
